season,injury_type,date_from,date_until,days_absent,matches_missed,player_id,player_id_tm,player_name,club_name,club_id_tm,club_slug,squad_team_slug
21/22,Rotura del ligamento cruzado,2022-02-11,2023-01-01,325.0,30.0,315283,315283,Kaj Sierhuis,,,,
21/22,Lesión desconocida,2022-01-13,2022-01-20,8.0,1.0,315283,315283,Kaj Sierhuis,,,,
21/22,Problemas en el muslo,2021-08-20,2021-08-30,11.0,2.0,315283,315283,Kaj Sierhuis,,,,
20/21,Problemas en el muslo,2020-09-11,2020-09-14,4.0,1.0,315283,315283,Kaj Sierhuis,,,,
19/20,Lesión en el muslo,2020-02-06,2020-03-14,38.0,5.0,315283,315283,Kaj Sierhuis,,,,
18/19,Enfermo,2018-10-04,2018-10-06,3.0,1.0,315283,315283,Kaj Sierhuis,,,,
16/17,Problemas de rodilla,2017-03-28,2017-06-18,83.0,10.0,315283,315283,Kaj Sierhuis,,,,
23/24,Lesión muscular,2024-01-20,2024-03-05,46.0,7.0,55751,55751,Samuel Armenteros,,,,
23/24,Lesión muscular,2023-12-20,2024-01-03,15.0,,55751,55751,Samuel Armenteros,,,,
21/22,Falta de condición física,2022-02-01,2022-02-25,25.0,3.0,55751,55751,Samuel Armenteros,,,,
18/19,Lesión en el muslo,2018-11-03,2018-11-14,12.0,2.0,55751,55751,Samuel Armenteros,,,,
18/19,Problemas de espalda,2018-07-25,2018-07-31,7.0,1.0,55751,55751,Samuel Armenteros,,,,
16/17,Gripe,2017-02-03,2017-02-08,6.0,1.0,55751,55751,Samuel Armenteros,,,,
14/15,Lesión desconocida,2015-04-17,2015-04-23,7.0,1.0,55751,55751,Samuel Armenteros,,,,
13/14,Enfermo,2014-02-07,2014-02-13,7.0,1.0,55751,55751,Samuel Armenteros,,,,
13/14,Lesión en el pie,2013-11-30,2014-01-01,33.0,5.0,55751,55751,Samuel Armenteros,,,,
12/13,Enfermo,2012-09-15,2012-09-21,7.0,1.0,55751,55751,Samuel Armenteros,,,,
24/25,Traumatismo,2025-05-17,2025-05-19,3.0,1.0,196829,196829,Timon Wellenreuther,,,,
21/22,Lesión desconocida,2022-02-03,2022-02-10,8.0,1.0,196829,196829,Timon Wellenreuther,,,,
21/22,Lesión desconocida,2021-09-10,2021-09-16,7.0,1.0,196829,196829,Timon Wellenreuther,,,,
20/21,Coronavirus,2020-09-15,2020-09-28,14.0,2.0,196829,196829,Timon Wellenreuther,,,,
18/19,Lesión de cadera,2019-04-20,2019-05-02,13.0,2.0,196829,196829,Timon Wellenreuther,,,,
13/14,Ligamento roto Articulación del tobillo,2013-11-11,2013-12-13,33.0,5.0,196829,196829,Timon Wellenreuther,,,,
13/14,Molestias en el aductor,2013-09-19,2013-10-15,27.0,3.0,196829,196829,Timon Wellenreuther,,,,
23/24,Fractura de clavícula,2023-10-22,2023-12-22,62.0,8.0,584452,584452,Nikolaos Michelis,,,,
25/26,Lesión de rodilla,2025-08-29,2026-06-29,305.0,36.0,432116,432116,Noah Lewis,,,,
24/25,Contusión de rodilla,2025-03-24,2025-05-10,48.0,5.0,432116,432116,Noah Lewis,,,,
24/25,Rotura del ligamento cruzado,2024-08-10,2025-03-14,217.0,34.0,432116,432116,Noah Lewis,,,,
21/22,Lesión de hombro,2021-09-24,2022-06-30,280.0,31.0,480022,480022,Dylan Ryan,,,,
19/20,Lesión de tobillo,2019-10-11,2019-10-25,15.0,1.0,480022,480022,Dylan Ryan,,,,
23/24,Conmoción,2023-10-22,2023-10-25,4.0,,239044,239044,Ulrik Yttergård Jenssen,,,,
22/23,Conmoción,2023-04-01,2023-04-08,8.0,,239044,239044,Ulrik Yttergård Jenssen,,,,
22/23,Fractura de clavícula,2022-09-09,2022-11-12,65.0,10.0,239044,239044,Ulrik Yttergård Jenssen,,,,
21/22,Lesión desconocida,2022-03-10,2022-04-05,27.0,2.0,239044,239044,Ulrik Yttergård Jenssen,,,,
25/26,Cirugía del tobillo,2025-09-22,2026-03-22,182.0,25.0,361516,361516,Kilian Ludewig,,,,
23/24,Traumatismo,2024-04-20,2024-04-28,9.0,,361516,361516,Kilian Ludewig,,,,
23/24,Enfermo,2024-02-10,2024-02-13,4.0,1.0,361516,361516,Kilian Ludewig,,,,
21/22,Lesión desconocida,2022-03-15,2022-04-05,22.0,2.0,361516,361516,Kilian Ludewig,,,,
20/21,Fractura metatarsiana,2020-12-30,2021-05-11,133.0,19.0,361516,361516,Kilian Ludewig,,,,
19/20,Lesión del aductor,2019-07-18,2019-08-15,29.0,4.0,361516,361516,Kilian Ludewig,,,,
18/19,Conmoción,2018-11-05,2018-11-19,15.0,3.0,361516,361516,Kilian Ludewig,,,,
18/19,Traumatismo,2018-08-02,2018-09-22,52.0,11.0,361516,361516,Kilian Ludewig,,,,
17/18,Lesión de rodilla,2017-10-05,2017-11-19,46.0,7.0,361516,361516,Kilian Ludewig,,,,
16/17,Fractura del tabique nasal,2016-11-14,2016-11-28,15.0,1.0,361516,361516,Kilian Ludewig,,,,
21/22,Operación de rodilla,2022-03-29,2022-09-22,178.0,14.0,577455,577455,Ringo Meerveld,,,,
21/22,Enfermo,2022-03-02,2022-03-06,5.0,1.0,577455,577455,Ringo Meerveld,,,,
21/22,Lesión de tobillo,2021-08-23,2021-09-19,28.0,3.0,577455,577455,Ringo Meerveld,,,,
21/22,Herida menor,2021-08-02,2021-08-19,18.0,1.0,577455,577455,Ringo Meerveld,,,,
20/21,Coronavirus,2021-05-05,2021-05-13,9.0,2.0,577455,577455,Ringo Meerveld,,,,
20/21,Lesión de tobillo,2021-03-01,2021-03-07,7.0,1.0,577455,577455,Ringo Meerveld,,,,
25/26,Lesión desconocida,2026-03-18,,49.0,9.0,185817,185817,Jizz Hornkamp,,,,
24/25,Lesión de rodilla,2024-07-19,2024-09-20,64.0,5.0,185817,185817,Jizz Hornkamp,,,,
23/24,Lesión de tobillo,2023-08-13,2023-12-31,141.0,16.0,185817,185817,Jizz Hornkamp,,,,
21/22,Lesión de tobillo,2021-10-15,2021-11-14,31.0,4.0,185817,185817,Jizz Hornkamp,,,,
21/22,Lesión de espalda,2021-09-10,2021-09-23,14.0,1.0,185817,185817,Jizz Hornkamp,,,,
20/21,Lesión de cadera,2021-02-06,2021-02-25,20.0,2.0,185817,185817,Jizz Hornkamp,,,,
19/20,Lesión de cadera,2019-08-15,2020-01-01,140.0,20.0,185817,185817,Jizz Hornkamp,,,,
25/26,Lesión desconocida,2025-10-20,2025-10-26,7.0,1.0,369103,369103,Argyris Kampetsis,,,,
21/22,Lesión desconocida,2022-04-28,2022-05-31,34.0,4.0,369103,369103,Argyris Kampetsis,,,,
21/22,Lesión de tobillo,2022-03-07,2022-04-28,53.0,5.0,160361,160361,Sonny Stevens,,,,
18/19,Traumatismo,2018-12-10,2019-01-10,32.0,2.0,160361,160361,Sonny Stevens,,,,
16/17,Daño de menisco,2016-10-03,2017-04-01,181.0,39.0,160361,160361,Sonny Stevens,,,,
14/15,Rotura del ligamento cruzado,2015-04-09,2016-03-14,341.0,33.0,160361,160361,Sonny Stevens,,,,
14/15,Enfermo,2015-03-21,2015-03-30,10.0,1.0,160361,160361,Sonny Stevens,,,,
13/14,Lesión de hombro,2013-07-08,2013-12-10,156.0,17.0,160361,160361,Sonny Stevens,,,,
21/22,Problemas cardíacos,2022-05-18,,1449.0,,342703,342703,Pieter Bos,,,,
22/23,Lesión desconocida,2023-01-30,2023-03-16,46.0,4.0,371461,371461,Marco Tol,,,,
22/23,Traumatismo craneal,2023-01-27,2023-02-01,6.0,1.0,371461,371461,Marco Tol,,,,
21/22,Lesión desconocida,2021-11-18,2021-11-30,13.0,2.0,371461,371461,Marco Tol,,,,
21/22,Lesión desconocida,2021-09-22,2021-09-24,3.0,1.0,371461,371461,Marco Tol,,,,
20/21,Coronavirus,2021-01-23,2021-02-04,13.0,2.0,371461,371461,Marco Tol,,,,
19/20,Lesión de nariz,2019-07-12,2019-10-17,98.0,2.0,371461,371461,Marco Tol,,,,
18/19,Herida menor,2019-01-07,2019-01-26,20.0,2.0,371461,371461,Marco Tol,,,,
24/25,Lesión desconocida,2024-07-25,2024-11-23,122.0,13.0,79194,79194,Erik Schouten,,,,
21/22,Lesión inguinal,2022-03-16,2022-03-31,16.0,1.0,79194,79194,Erik Schouten,,,,
21/22,Lesión desconocida,2021-09-11,2021-10-01,21.0,4.0,79194,79194,Erik Schouten,,,,
20/21,Traumatismo,2021-01-07,2021-01-20,14.0,2.0,79194,79194,Erik Schouten,,,,
19/20,Problemas de rodilla,2019-10-18,2019-10-27,10.0,2.0,79194,79194,Erik Schouten,,,,
18/19,Lesión desconocida,2019-03-29,2019-06-30,94.0,7.0,79194,79194,Erik Schouten,,,,
17/18,Lesión del ligamento cruzado,2018-02-16,2019-03-05,383.0,41.0,79194,79194,Erik Schouten,,,,
17/18,Lesión de nariz,2018-02-03,2018-02-17,15.0,,79194,79194,Erik Schouten,,,,
22/23,Lesión desconocida,2023-01-28,2023-02-08,12.0,2.0,113996,113996,Calvin Mac-Intosch,,,,
20/21,Lesión de rodilla,2021-02-06,2021-02-15,10.0,,113996,113996,Calvin Mac-Intosch,,,,
15/16,Lesión de rodilla,2015-11-02,2016-02-07,98.0,10.0,113996,113996,Calvin Mac-Intosch,,,,
14/15,Lesión de tobillo,2015-03-12,2015-04-02,22.0,2.0,113996,113996,Calvin Mac-Intosch,,,,
14/15,Lesión desconocida,2015-02-14,2015-02-19,6.0,1.0,113996,113996,Calvin Mac-Intosch,,,,
11/12,Lesión de rodilla,2011-08-04,2012-02-15,196.0,21.0,113996,113996,Calvin Mac-Intosch,,,,
22/23,Lesión desconocida,2023-02-22,2023-02-28,7.0,1.0,435821,435821,Alex Bangura,,,,
21/22,Lesión de tobillo,2022-04-21,2022-06-30,71.0,7.0,435821,435821,Alex Bangura,,,,
22/23,Lesión desconocida,2022-09-29,2022-11-01,34.0,5.0,587333,587333,Sekou Sylla,,,,
21/22,Enfermo,2022-04-08,2022-04-12,5.0,1.0,587333,587333,Sekou Sylla,,,,
23/24,Lesión del ligamento cruzado,2024-08-12,2025-02-11,184.0,,195359,195359,Doke Schmidt,,,,
22/23,Lesión desconocida,2023-04-19,2023-04-30,12.0,1.0,195359,195359,Doke Schmidt,,,,
22/23,Lesión en el gemelo,2022-11-05,2022-11-30,26.0,2.0,195359,195359,Doke Schmidt,,,,
21/22,Lesión de nariz,2022-02-27,2022-03-10,12.0,1.0,195359,195359,Doke Schmidt,,,,
19/20,Lesión en el pie,2019-08-02,2019-10-26,86.0,12.0,195359,195359,Doke Schmidt,,,,
14/15,Lesión de tobillo,2015-04-09,2016-12-04,606.0,63.0,195359,195359,Doke Schmidt,,,,
14/15,Lesión de tobillo,2015-03-05,2015-03-19,15.0,2.0,195359,195359,Doke Schmidt,,,,
13/14,Apendicitis,2014-03-26,2014-04-11,17.0,3.0,195359,195359,Doke Schmidt,,,,
11/12,Problemas inguinales,2011-12-15,2012-01-16,33.0,2.0,195359,195359,Doke Schmidt,,,,
21/22,Enfermo,2022-04-08,2022-04-12,5.0,1.0,766810,766810,Jhondly van der Meer,,,,
21/22,Enfermo,2022-03-17,2022-03-21,5.0,1.0,766810,766810,Jhondly van der Meer,,,,
23/24,Lesión desconocida,2023-08-29,2023-09-10,13.0,1.0,315233,315233,Mees Hoedemakers,,,,
22/23,Lesión desconocida,2022-09-01,2022-09-08,8.0,1.0,315233,315233,Mees Hoedemakers,,,,
21/22,Enfermo,2022-04-08,2022-04-12,5.0,1.0,315233,315233,Mees Hoedemakers,,,,
21/22,Coronavirus,2022-03-03,2022-03-08,6.0,1.0,315233,315233,Mees Hoedemakers,,,,
21/22,Lesión de tobillo,2022-01-15,2022-01-31,17.0,2.0,315233,315233,Mees Hoedemakers,,,,
21/22,Lesión de tobillo,2021-12-01,2021-12-08,8.0,1.0,315233,315233,Mees Hoedemakers,,,,
20/21,Cuarentena,2021-05-03,2021-05-06,4.0,,315233,315233,Mees Hoedemakers,,,,
18/19,Lesión desconocida,2019-03-16,2019-03-31,16.0,2.0,315233,315233,Mees Hoedemakers,,,,
22/23,Lesión desconocida,2023-01-27,2023-02-25,30.0,4.0,410735,410735,Jamie Jacobs,,,,
21/22,Lesión de tobillo,2021-09-24,2021-10-10,17.0,2.0,410735,410735,Jamie Jacobs,,,,
20/21,Traumatismo,2021-04-17,2021-05-14,28.0,4.0,410735,410735,Jamie Jacobs,,,,
20/21,Traumatismo,2021-03-21,2021-04-15,26.0,5.0,410735,410735,Jamie Jacobs,,,,
20/21,Traumatismo,2021-02-21,2021-03-01,9.0,2.0,410735,410735,Jamie Jacobs,,,,
19/20,Herida menor,2019-11-20,2019-11-30,11.0,2.0,410735,410735,Jamie Jacobs,,,,
19/20,Lesión inguinal,2019-10-11,2019-10-24,14.0,1.0,410735,410735,Jamie Jacobs,,,,
22/23,Lesión desconocida,2022-10-12,2023-01-27,108.0,11.0,339331,339331,Jasper ter Heide,,,,
22/23,Lesión desconocida,2022-09-15,2022-10-05,21.0,2.0,339331,339331,Jasper ter Heide,,,,
21/22,Enfermo,2022-03-17,2022-03-21,5.0,1.0,339331,339331,Jasper ter Heide,,,,
21/22,Enfermo,2021-12-08,2021-12-12,5.0,1.0,339331,339331,Jasper ter Heide,,,,
21/22,Lesión meniscal,2021-08-01,2021-09-16,47.0,4.0,339331,339331,Jasper ter Heide,,,,
21/22,Coronavirus,2021-11-19,2021-11-24,6.0,1.0,486814,486814,Filip Krastev,,,,
23/24,Enfermo,2024-05-09,2024-05-22,14.0,2.0,250030,250030,Robin Maulun,,,,
23/24,Lesión desconocida,2023-12-04,2023-12-10,7.0,1.0,250030,250030,Robin Maulun,,,,
23/24,Falta de condición física,2023-09-20,2023-11-14,56.0,8.0,250030,250030,Robin Maulun,,,,
22/23,Lesión desconocida,2023-03-26,2023-06-30,97.0,8.0,250030,250030,Robin Maulun,,,,
22/23,Lesión desconocida,2023-01-18,2023-02-19,33.0,5.0,250030,250030,Robin Maulun,,,,
22/23,Lesión muscular,2022-10-17,2022-12-31,76.0,5.0,250030,250030,Robin Maulun,,,,
22/23,Problemas en el muslo,2022-08-18,2022-10-12,56.0,7.0,250030,250030,Robin Maulun,,,,
21/22,Enfermo,2022-04-08,2022-04-12,5.0,1.0,250030,250030,Robin Maulun,,,,
21/22,Lesión desconocida,2021-11-18,2021-11-24,7.0,1.0,250030,250030,Robin Maulun,,,,
20/21,Lesión de tobillo,2021-03-17,2021-04-22,37.0,6.0,250030,250030,Robin Maulun,,,,
19/20,Lesión de tobillo,2019-08-23,2019-09-06,15.0,1.0,250030,250030,Robin Maulun,,,,
18/19,Lesión de tobillo,2017-08-30,2018-09-06,373.0,4.0,250030,250030,Robin Maulun,,,,
25/26,Lesión de rodilla,2025-09-29,2026-01-10,104.0,14.0,213671,213671,Mitchel Paulissen,,,,
23/24,Lesión de rodilla,2024-05-12,2024-05-24,13.0,1.0,213671,213671,Mitchel Paulissen,,,,
21/22,Cuarentena,2022-02-01,2022-02-07,7.0,1.0,213671,213671,Mitchel Paulissen,,,,
20/21,Lesión en el muslo,2021-02-15,2021-04-15,60.0,11.0,213671,213671,Mitchel Paulissen,,,,
20/21,Traumatismo,2021-01-20,2021-01-30,11.0,1.0,213671,213671,Mitchel Paulissen,,,,
18/19,Lesión desconocida,2019-02-14,2019-03-14,29.0,4.0,213671,213671,Mitchel Paulissen,,,,
17/18,Rotura del ligamento cruzado,2017-10-01,2018-06-30,273.0,32.0,213671,213671,Mitchel Paulissen,,,,
25/26,Fractura de la mandíbula,2026-02-22,2026-03-19,26.0,3.0,451282,451282,Tamás Kiss,,,,
20/21,Traumatismo,2021-03-05,2021-03-27,23.0,2.0,212191,212191,Issa Kallon,,,,
19/20,Lesión en el pie,2019-10-31,2019-11-07,8.0,1.0,212191,212191,Issa Kallon,,,,
14/15,Lesión desconocida,2014-09-19,2014-09-26,8.0,2.0,212191,212191,Issa Kallon,,,,
22/23,Lesión desconocida,2023-03-09,2023-03-15,7.0,1.0,258511,258511,Michael Breij,,,,
21/22,Enfermo,2022-04-08,2022-04-12,5.0,1.0,258511,258511,Michael Breij,,,,
21/22,Enfermo,2021-10-22,2021-10-30,9.0,2.0,258511,258511,Michael Breij,,,,
20/21,Traumatismo,2021-02-21,2021-03-21,29.0,4.0,258511,258511,Michael Breij,,,,
19/20,Traumatismo,2019-09-14,2019-10-30,47.0,7.0,258511,258511,Michael Breij,,,,
22/23,Problemas de ligamentos,2022-11-05,2023-04-11,158.0,18.0,288233,288233,Nick Doodeman,,,,
21/22,Lesión de cadera,2021-08-25,2021-09-08,15.0,1.0,288233,288233,Nick Doodeman,,,,
20/21,Traumatismo,2021-02-25,2021-03-21,25.0,3.0,288233,288233,Nick Doodeman,,,,
22/23,Lesión desconocida,2023-02-02,2023-02-23,22.0,3.0,243744,243744,David Sambissa,,,,
21/22,Herida abierta,2022-05-04,2022-05-09,6.0,1.0,243744,243744,David Sambissa,,,,
21/22,Enfermo,2022-04-08,2022-04-12,5.0,1.0,243744,243744,David Sambissa,,,,
21/22,Contusión,2021-11-24,2022-01-01,39.0,6.0,243744,243744,David Sambissa,,,,
20/21,Lesión de tobillo,2021-02-19,2021-02-26,8.0,1.0,243744,243744,David Sambissa,,,,
20/21,Traumatismo,2020-08-01,2020-09-20,51.0,4.0,243744,243744,David Sambissa,,,,
25/26,Falta de condición física,2025-10-08,2025-12-31,85.0,14.0,342152,342152,Roberts Uldrikis,,,,
24/25,Rotura del ligamento cruzado,2025-02-26,2025-10-07,224.0,32.0,342152,342152,Roberts Uldrikis,,,,
22/23,Lesión desconocida,2023-03-29,2023-04-05,8.0,1.0,342152,342152,Roberts Uldrikis,,,,
22/23,Enfermo,2023-01-05,2023-01-13,9.0,2.0,342152,342152,Roberts Uldrikis,,,,
22/23,Lesión en el gemelo,2022-09-15,2022-10-05,21.0,4.0,342152,342152,Roberts Uldrikis,,,,
21/22,Lesión en el gemelo,2022-02-09,2022-03-31,51.0,8.0,342152,342152,Roberts Uldrikis,,,,
21/22,Lesión desconocida,2021-09-01,2021-10-02,32.0,4.0,342152,342152,Roberts Uldrikis,,,,
19/20,Lesión desconocida,2019-11-28,2020-01-22,56.0,3.0,342152,342152,Roberts Uldrikis,,,,
23/24,Operación de rodilla,2024-05-05,2024-08-01,89.0,4.0,225716,225716,Sam Hendriks,,,,
18/19,Rotura del ligamento cruzado,2019-04-22,2020-03-02,316.0,35.0,225716,225716,Sam Hendriks,,,,
22/23,Lesión desconocida,2022-10-12,2022-10-21,10.0,2.0,124863,124863,Tom Boere,,,,
21/22,Lesión en el muslo,2022-03-16,2022-05-02,48.0,5.0,124863,124863,Tom Boere,,,,
18/19,Fractura de la mandíbula,2019-03-15,2019-04-21,38.0,5.0,124863,124863,Tom Boere,,,,
17/18,Lesión inguinal,2018-04-13,2018-04-28,16.0,2.0,124863,124863,Tom Boere,,,,
15/16,Problemas en el muslo,2015-08-07,2015-09-13,38.0,5.0,124863,124863,Tom Boere,,,,
24/25,Lesión en el muslo,2025-05-12,2025-06-20,40.0,2.0,703772,703772,Milan Smit,,,,
22/23,Rotura del ligamento cruzado,2022-07-26,2023-06-30,340.0,34.0,289640,289640,Jens Teunckens,,,,
21/22,Hernia inguinal,2021-08-25,2022-02-28,188.0,26.0,192611,192611,Joel Pereira,,,,
19/20,Golpe,2019-08-25,2019-09-09,16.0,1.0,192611,192611,Joel Pereira,,,,
19/20,Lesión de espalda,2019-08-02,2019-08-16,15.0,1.0,192611,192611,Joel Pereira,,,,
24/25,Lesión en el muslo,2025-04-19,2025-07-01,74.0,3.0,38003,38003,Alexander Büttner,,,,
23/24,Distensión del ligamento cruzado,2023-12-08,2024-01-24,48.0,5.0,38003,38003,Alexander Büttner,,,,
22/23,Problemas en el muslo,2022-08-07,2022-08-25,19.0,2.0,38003,38003,Alexander Büttner,,,,
21/22,Enfermo,2022-03-04,2022-03-15,12.0,2.0,38003,38003,Alexander Büttner,,,,
21/22,Lesión desconocida,2021-11-18,2021-11-30,13.0,2.0,38003,38003,Alexander Büttner,,,,
18/19,Lesión inguinal,2018-10-08,2018-11-02,26.0,3.0,38003,38003,Alexander Büttner,,,,
11/12,Lesión en el dedo del pie,2012-05-01,2012-05-05,5.0,1.0,38003,38003,Alexander Büttner,,,,
25/26,Problemas en el muslo,2026-03-20,2026-04-07,19.0,2.0,345590,345590,Jens Odgaard,,,,
25/26,Contusión de rodilla,2025-10-24,2025-10-28,5.0,1.0,345590,345590,Jens Odgaard,,,,
24/25,Cansancio muscular,2025-05-15,2025-07-25,72.0,2.0,345590,345590,Jens Odgaard,,,,
24/25,Descanso,2025-05-08,2025-05-10,3.0,1.0,345590,345590,Jens Odgaard,,,,
24/25,Lesión del músculo flexor de la pierna,2025-02-04,2025-02-25,22.0,3.0,345590,345590,Jens Odgaard,,,,
23/24,Distensión de muslo,2024-04-06,2024-04-30,25.0,4.0,345590,345590,Jens Odgaard,,,,
22/23,Lesión en el dedo del pie,2023-05-16,2023-06-30,46.0,3.0,345590,345590,Jens Odgaard,,,,
22/23,Enfermo,2022-09-29,2022-10-05,7.0,1.0,345590,345590,Jens Odgaard,,,,
22/23,Lesión inguinal,2022-08-03,2022-08-22,20.0,5.0,345590,345590,Jens Odgaard,,,,
21/22,Lesión desconocida,2022-04-24,2022-06-30,68.0,4.0,345590,345590,Jens Odgaard,,,,
20/21,Cuarentena,2020-10-29,2020-11-05,8.0,,345590,345590,Jens Odgaard,,,,
25/26,Lesión desconocida,2026-01-18,2026-06-30,164.0,18.0,469082,469082,Roy Kuijpers,,,,
22/23,Lesión desconocida,2023-02-15,2023-03-11,25.0,3.0,469082,469082,Roy Kuijpers,,,,
21/22,Lesión desconocida,2021-12-13,2021-12-20,8.0,2.0,469082,469082,Roy Kuijpers,,,,
20/21,Coronavirus,2021-05-11,2021-05-13,3.0,1.0,469082,469082,Roy Kuijpers,,,,
20/21,Lesión en el muslo,2021-04-04,2021-04-15,12.0,2.0,469082,469082,Roy Kuijpers,,,,
22/23,Operación de rodilla,2022-07-20,2022-10-17,90.0,10.0,296741,296741,Markus Schubert,,,,
21/22,Enfermo,2022-03-31,2022-04-04,5.0,1.0,296741,296741,Markus Schubert,,,,
21/22,Enfermo,2021-12-01,2021-12-10,10.0,2.0,296741,296741,Markus Schubert,,,,
20/21,Gastroenteritis gripal,2021-02-09,2021-02-16,8.0,1.0,296741,296741,Markus Schubert,,,,
20/21,Lesión desconocida,2021-01-28,2021-02-02,6.0,1.0,296741,296741,Markus Schubert,,,,
19/20,Problemas del tendón rotuliano,2020-01-31,2020-02-23,24.0,5.0,296741,296741,Markus Schubert,,,,
19/20,Lesión muscular,2019-08-09,2019-08-18,10.0,2.0,296741,296741,Markus Schubert,,,,
19/20,Problemas en el flexor de la cadera,2019-08-08,2019-08-15,8.0,1.0,296741,296741,Markus Schubert,,,,
16/17,Resfriado,2016-09-05,2016-09-09,5.0,1.0,296741,296741,Markus Schubert,,,,
15/16,Lesión de cápsula,2016-05-11,2016-06-19,40.0,1.0,296741,296741,Markus Schubert,,,,
25/26,Lesión de rodilla,2026-02-26,2026-03-02,5.0,1.0,187203,187203,Eric Verstappen,,,,
18/19,Lesión de cápsula,2018-10-02,2018-10-08,7.0,,187203,187203,Eric Verstappen,,,,
13/14,Lesión de hombro,2013-01-16,2014-02-03,384.0,55.0,187203,187203,Eric Verstappen,,,,
25/26,Fractura de peroné,2026-01-23,2026-06-30,159.0,16.0,607141,607141,Marcus Steffen,,,,
22/23,Enfermo,2023-01-19,2023-01-23,5.0,1.0,536521,536521,Romaric Yapi,,,,
22/23,Lesión desconocida,2022-10-05,2022-10-12,8.0,1.0,536521,536521,Romaric Yapi,,,,
21/22,Lesión desconocida,2021-11-26,2021-12-01,6.0,1.0,536521,536521,Romaric Yapi,,,,
22/23,Lesión desconocida,2022-09-01,2022-09-08,8.0,1.0,344649,344649,Toni Domgjoni,,,,
20/21,Lesión desconocida,2021-03-03,2021-03-11,9.0,2.0,344649,344649,Toni Domgjoni,,,,
19/20,Cuarentena,2020-07-11,2020-07-21,11.0,2.0,344649,344649,Toni Domgjoni,,,,
18/19,Enfermo,2019-03-07,2019-03-14,8.0,1.0,344649,344649,Toni Domgjoni,,,,
18/19,Lesión desconocida,2019-02-28,2019-03-07,8.0,1.0,344649,344649,Toni Domgjoni,,,,
25/26,Molestias en el aductor,2025-11-27,2025-12-02,6.0,1.0,463613,463613,Yann Gboho,,,,
24/25,Lesión en el muslo,2025-02-05,2025-02-26,22.0,4.0,463613,463613,Yann Gboho,,,,
24/25,Lesión de rodilla,2024-12-08,2024-12-12,5.0,,463613,463613,Yann Gboho,,,,
21/22,Lesión inguinal,2022-04-04,2022-05-31,58.0,11.0,463613,463613,Yann Gboho,,,,
20/21,Enfermedad viral,2020-09-25,2020-10-15,21.0,1.0,463613,463613,Yann Gboho,,,,
19/20,Golpe,2020-02-20,2020-03-04,14.0,2.0,463613,463613,Yann Gboho,,,,
19/20,Golpe,2019-12-19,2020-01-03,16.0,1.0,463613,463613,Yann Gboho,,,,
25/26,Lesión desconocida,2026-04-01,,35.0,4.0,500762,500762,Julian Von Moos,,,,
25/26,Lesión muscular,2026-03-06,2026-03-25,20.0,3.0,500762,500762,Julian Von Moos,,,,
25/26,Ligamento roto Articulación del tobillo,2025-11-23,2025-12-12,20.0,3.0,500762,500762,Julian Von Moos,,,,
25/26,Molestias en el aductor,2025-09-19,2025-10-15,27.0,3.0,500762,500762,Julian Von Moos,,,,
25/26,Lesión del aductor,2025-07-28,2025-08-20,24.0,3.0,500762,500762,Julian Von Moos,,,,
24/25,Lesión en el pie,2024-12-13,2025-05-12,151.0,18.0,500762,500762,Julian Von Moos,,,,
23/24,Lesión desconocida,2024-05-22,2024-06-30,40.0,1.0,500762,500762,Julian Von Moos,,,,
23/24,Lesión desconocida,2024-05-15,2024-05-18,4.0,1.0,500762,500762,Julian Von Moos,,,,
23/24,Lesión en el pie,2023-11-22,2024-02-14,85.0,9.0,500762,500762,Julian Von Moos,,,,
22/23,Lesión desconocida,2022-10-28,2023-02-22,118.0,9.0,500762,500762,Julian Von Moos,,,,
22/23,Lesión desconocida,2022-09-29,2022-10-14,16.0,2.0,500762,500762,Julian Von Moos,,,,
21/22,Enfermo,2022-04-28,2022-05-06,9.0,1.0,500762,500762,Julian Von Moos,,,,
21/22,Lesión desconocida,2022-02-11,2022-02-17,7.0,1.0,500762,500762,Julian Von Moos,,,,
20/21,Lesión desconocida,2021-02-12,2021-04-01,49.0,8.0,500762,500762,Julian Von Moos,,,,
19/20,Lesión desconocida,2020-07-17,2020-07-20,4.0,1.0,500762,500762,Julian Von Moos,,,,
25/26,Rotura del ligamento cruzado,2026-03-07,,60.0,6.0,723008,723008,Miliano Jonathans,,,,
23/24,Rotura del ligamento cruzado,2023-11-01,2024-07-01,244.0,27.0,723008,723008,Miliano Jonathans,,,,
21/22,Lesión de tobillo,2022-03-30,2022-05-07,39.0,4.0,400550,400550,Nikolai Baden Frederiksen,,,,
19/20,Gastroenteritis gripal,2019-11-01,2019-11-08,8.0,2.0,400550,400550,Nikolai Baden Frederiksen,,,,
16/17,Lesión muscular,2017-04-27,2017-04-30,4.0,1.0,167342,167342,Adrian Grbic,,,,
25/26,Lesión en el dedo de la mano,2025-09-19,2025-09-29,11.0,2.0,296802,296802,Walter Benítez,,,,
22/23,Operación de rodilla,2023-02-28,2023-04-04,36.0,5.0,296802,296802,Walter Benítez,,,,
16/17,Fractura por fatiga,2016-08-13,2016-10-29,78.0,13.0,296802,296802,Walter Benítez,,,,
15/16,Fisura fina en el peroné,2016-03-22,2016-04-27,37.0,5.0,296802,296802,Walter Benítez,,,,
